name,slug,species,description,genetic_cultivation_description,references,hero_image_attribution,lab_data_attribution,thc_min,thc_max,cbd_min,cbd_max,featured_position,featured,avatar_image_url,hero_image_url,aliases,effects,flavors,effects_cleaned,flavors_cleaned,Ammonia,Apple,Apricot,Berry,Blue Cheese,Blueberry,Cheese,Chemical,Chestnut,Citrus,Coffee,Diesel,Earthy,Flowery,Grape,Grapefruit,Honey,Lavender,Lemon,Lime,Mango,Mint,Nutty,Orange,Pepper,Pine,Pineapple,Plum,Pungent,Sage,Skunk,Spicy/Herbal,Strawberry,Sweet,Tar,Tea,Tobacco,Tree Fruit,Tropical,Vanilla,Woody,Aroused,Creative,Energetic,Euphoric,Focused,Giggly,Happy,Hungry,Relaxed,Sleepy,Talkative,Tingly,Uplifted
A-Dub,a-dub,hybrid,"A-Dub is said to be a potent strain with the legendary genetics of Sour Double, which is a cross of Sour Diesel and Sour Bubble, and Alien Dawg, a combination of Alien Technology and Chemdawg. According to several online sources, A-Dub has pale green buds covered with iconic red-orange hairs and glittery trichomes. It has a fruity, woody, spicy taste and strong sweet, earthy, sour aroma.

Growing notes online suggest that A-Dub grows easily inside or out, delivering high yields during an  eight-to-nine week flowering cycle. In 2014, High Times magazine named A-Dub the second-strongest strain on Earth, perhaps making it best left to experienced consumers.",,,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/974/avatar/original/1570145248-180201_6228_ADub_1.jpg,https://images.weedmaps.com/strains/000/000/974/hero/original/1585955901-ADub_Willard_Strain_BR.jpg,[],"[{'id': '19f7ac7b-ffb0-4009-b2d0-a493efaa7dd5', 'type': 'tag', 'name': 'Creative'}, {'id': '134d74f7-944e-4bd6-9108-e8f87d03ec90', 'type': 'tag', 'name': 'Energetic'}, {'id': 'd81a933b-fce8-4b97-b393-13c95de15a7e', 'type': 'tag', 'name': 'Aroused'}]","[{'id': 'da04d5f5-0601-4ebc-a2ef-cd23a944c537', 'type': 'tag', 'name': 'Ammonia'}, {'id': 'd243ee93-f3c7-4a3f-8e97-e1118bc88192', 'type': 'tag', 'name': 'Skunk'}, {'id': 'ae83cca8-173f-4c2e-8739-5781e1f45847', 'type': 'tag', 'name': 'Pungent'}]","['Creative', 'Energetic', 'Aroused']","['Ammonia', 'Skunk', 'Pungent']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Afghani,afghani,indica,"These landrace strains are thought to originate in the Mazar-i-Sharif region of Afghanistan. They’re commonly categorized as pure Indica landrace strains and are known for pungent, sweet smelling flowers. The plants have been used to create popular hybrid strains such as LA Confidential, Blueberry and Northern Lights. 
",,,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/007/avatar/original/1550014107-171201_52087_Afghani_1.jpg,https://images.weedmaps.com/strains/000/000/007/hero/original/1581016612-Afghani.jpg,[],"[{'id': '69b03eea-8b05-4d77-83b3-d796b7b0525e', 'type': 'tag', 'name': 'Relaxed'}, {'id': '79b2d842-1197-448e-b74a-41fd13c2cb27', 'type': 'tag', 'name': 'Sleepy'}, {'id': 'd81a933b-fce8-4b97-b393-13c95de15a7e', 'type': 'tag', 'name': 'Aroused'}]","[{'id': 'd2251529-4c0b-46c7-94c7-944f9c6eeeea', 'type': 'tag', 'name': 'Tropical'}, {'id': '15eaa9a0-5b9d-485a-bea3-c55b0705e693', 'type': 'tag', 'name': 'Apple'}, {'id': 'e5c1d481-0c53-4f89-8354-d8bb71bab322', 'type': 'tag', 'name': 'Diesel'}]","['Relaxed', 'Sleepy', 'Aroused']","['Tropical', 'Apple', 'Diesel']",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
Afghan Kush,afghan-kush,hybrid,"Afghan Kush is a landrace strain that originated in the Amu Darya River Valley, nestled on the border of Tajikistan and Uzbekistan. The cultivar grew in the wild for centuries and stabilized its genetic profile through continual natural selection. Considered by many breeders to be the backbone of today’s modern Indica strains, Afghan Kush is known for its sour aroma and reported relaxing, euphoric effects.

Breeders can grow Afghan Kush both indoors and outdoors, with a flowering period of 50-to-60 days, or in mid-October, depending on its environment. The plant grows short and stout, developing large, compact, dark-green buds. Highly resistant to most diseases and pests, Afghan Kush is known and loved for its plentiful yield.",,White Label Seeds,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/006/avatar/original/1561423414-171206_34177_AfghanKush_1.jpg,https://images.weedmaps.com/strains/000/000/006/hero/original/1561423414-171206_34177_AfghanKush_1.jpg,[],"[{'id': '26cb0214-8165-42eb-8941-9718b9a5680e', 'type': 'tag', 'name': 'Happy'}, {'id': '59421d5b-91e7-45ac-843a-551975f0ac6f', 'type': 'tag', 'name': 'Uplifted'}, {'id': '7be809dd-648e-4f9c-af7f-ffc70a079066', 'type': 'tag', 'name': 'Euphoric'}]","[{'id': 'b612923d-d473-4fe6-84af-9c1bc435e957', 'type': 'tag', 'name': 'Blueberry'}, {'id': '736aad9c-4728-437d-b599-24d8a6c3fb9d', 'type': 'tag', 'name': 'Citrus'}, {'id': 'd927fcde-b8ff-48d3-995f-c16cbdace3c1', 'type': 'tag', 'name': 'Chemical'}]","['Happy', 'Uplifted', 'Euphoric']","['Blueberry', 'Citrus', 'Chemical']",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
Afghan Skunk,afghan-skunk,hybrid,"Afghan Skunk, also known as Afghani Skunk, is an indica-leaning hybrid first crossed between an Afghan and Skunk #1 by the breeder Expert Seeds. Originally bred in the United States, the Afghan Skunk strain was relocated to the Netherlands in the 1980s to escape prohibition. 

The creators of Afghan Skunk describe the strain as having a spicy aroma and sweet, fruity taste. According to Expert Seeds, the effects of this strain border between relaxing indica-like effects and a heady sativa high that stems from its Skunk lineage. THC levels for Afghan Skunk typically average about 18%. 

Afghan Skunk is said to be a vigorous grower, but also relatively easy to control and maintain healthy vegetation. Following a 55-day flowering cycle, indoor Afghan Skunk can yield between 500 to 550 grams per square meter, while when grown outdoors it is harvested in September in the Northern Hemisphere and can produce an impressive 900 grams to 1 kilogram, or about 2 pounds, per plant. ",,Expert Seeds,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/635/avatar/original/1565113886-TheCloneBrothers_AfghanSkunk-2.jpg,https://images.weedmaps.com/strains/000/000/635/hero/original/1585678294-Afghan-Skunk_DL.jpg,[],"[{'id': '19f7ac7b-ffb0-4009-b2d0-a493efaa7dd5', 'type': 'tag', 'name': 'Creative'}, {'id': '134d74f7-944e-4bd6-9108-e8f87d03ec90', 'type': 'tag', 'name': 'Energetic'}, {'id': '532eb8d6-ccfa-4ca8-95f4-4b9386ee9575', 'type': 'tag', 'name': 'Hungry'}]","[{'id': 'd243ee93-f3c7-4a3f-8e97-e1118bc88192', 'type': 'tag', 'name': 'Skunk'}, {'id': '48938613-7e33-48ce-860d-a4edc7168fdf', 'type': 'tag', 'name': 'Woody'}, {'id': '7d43d72f-ac85-48b2-a8b8-c092c1038bc5', 'type': 'tag', 'name': 'Earthy'}]","['Creative', 'Energetic', 'Hungry']","['Skunk', 'Woody', 'Earthy']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
Afgooey,afgooey,indica,"Afgooey, or Afgoo, is an infamous cultivar that goes by a whole host of similar names. Across of Afghan #1 and Maui Haze, the strain inherits an earthy, tropical flavor from its parentage. 

Afgooey averages around 16-20% THC and 15% CBD, according to Seedsman seed bank.","Afgooey grows short, thick plants with broad fan leaves. It flowers in seven weeks and thrives both inside and outdoors, especially in warm, semi-humid climates. Indoors, Seedsman seed bank recommends Sea of Green (SOG) or Screen of Green (ScrOG) to develop dense, trichome-covered buds and reach the potentially huge yields.", ,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/original/image_missing.jpg,https://images.weedmaps.com/strains/000/000/991/hero/original/1585165875-Afgooey_Strains_BB.png,"['Afgoo', 'Afghan Goo']","[{'id': '8769e57c-6dac-42a8-9a67-36cca36cc0dc', 'type': 'tag', 'name': 'Giggly'}, {'id': '59421d5b-91e7-45ac-843a-551975f0ac6f', 'type': 'tag', 'name': 'Uplifted'}, {'id': 'd81a933b-fce8-4b97-b393-13c95de15a7e', 'type': 'tag', 'name': 'Aroused'}]","[{'id': 'cb4aa1bb-d8a1-413e-b083-08addbd0a631', 'type': 'tag', 'name': 'Pine'}, {'id': 'e5c1d481-0c53-4f89-8354-d8bb71bab322', 'type': 'tag', 'name': 'Diesel'}, {'id': '7d43d72f-ac85-48b2-a8b8-c092c1038bc5', 'type': 'tag', 'name': 'Earthy'}]","['Giggly', 'Uplifted', 'Aroused']","['Pine', 'Diesel', 'Earthy']",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
Afwreck,afwreck,hybrid,"NorCal Farms crossed Afghani with Trainwreck to produce Afwreck, which Pacific Seed Bank says is a balanced hybrid boasting 18-22% THC and a herby aroma. Because of its reported mixture of uplifting and relaxed sensations, not causing paranoia or — on the other end of the spectrum — couch lock.
 
It can be grown indoors or outdoors, according to Pacific Seed Bank, and flowers in about nine weeks, or six to eight weeks if grown indoors. The seed bank says it produces a tingly body sensation and lends a clean feeling energy to either day or evening activities.",,,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/656/avatar/original/1565289399-180212F_40707_Afwreck_1.jpg,https://images.weedmaps.com/strains/000/000/656/hero/original/1565289399-180212F_40707_Afwreck_1.jpg,[],"[{'id': '8769e57c-6dac-42a8-9a67-36cca36cc0dc', 'type': 'tag', 'name': 'Giggly'}, {'id': '134d74f7-944e-4bd6-9108-e8f87d03ec90', 'type': 'tag', 'name': 'Energetic'}, {'id': '26cb0214-8165-42eb-8941-9718b9a5680e', 'type': 'tag', 'name': 'Happy'}]","[{'id': '15eaa9a0-5b9d-485a-bea3-c55b0705e693', 'type': 'tag', 'name': 'Apple'}, {'id': '43af30ae-0332-4b0d-8ec2-64d40fd590f5', 'type': 'tag', 'name': 'Apricot'}, {'id': 'ff3a794b-6074-40a3-9153-4265e19ce740', 'type': 'tag', 'name': 'Strawberry'}]","['Giggly', 'Energetic', 'Happy']","['Apple', 'Apricot', 'Strawberry']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
Agent Tangie,agent-tangie,hybrid,"Agent Tangie is a sativa-dominant hybrid bred by crossing California Orange with Skunk.

Agent Tangie, developed by 3C Farms, offers a flavor of sweet orange with an edge of sour and an effect described as “cerebral.” The flowers develop a distinct orange coloring.",,3C Farms,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/765/avatar/original/1567120257-180301_40546_AgentTangie_1.jpg,https://images.weedmaps.com/strains/000/000/765/hero/original/1585166026-Agent_Tangie_Strains_BB.png,[],"[{'id': '8769e57c-6dac-42a8-9a67-36cca36cc0dc', 'type': 'tag', 'name': 'Giggly'}, {'id': '134d74f7-944e-4bd6-9108-e8f87d03ec90', 'type': 'tag', 'name': 'Energetic'}, {'id': '19823980-34c1-4689-92e3-5ef7866c1b76', 'type': 'tag', 'name': 'Focused'}]","[{'id': '736aad9c-4728-437d-b599-24d8a6c3fb9d', 'type': 'tag', 'name': 'Citrus'}, {'id': 'e5c1d481-0c53-4f89-8354-d8bb71bab322', 'type': 'tag', 'name': 'Diesel'}, {'id': '7d43d72f-ac85-48b2-a8b8-c092c1038bc5', 'type': 'tag', 'name': 'Earthy'}]","['Giggly', 'Energetic', 'Focused']","['Citrus', 'Diesel', 'Earthy']",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
AK-47,ak-47,hybrid,"AK-47 is an F1 hybrid from Dutch seed bank Serious Seeds. Created in 1992, its exact lineage remains secret, but seed bank owner and breeder Simon says it’s roughly a 65:35 Sativa/Indica hybrid of Colombian, Mexican, Thai, and Afghani descent. 

Serious Seeds carries both regular and feminized AK-47 seeds and reports a strong, fruity scent from the strain, coupled with a powerful, long-lasting “Indica” high. 

AK-47 has won 16 awards, including 1st Hash at the Barcelona High Life Cup in 2005, 1st Sativa at the Toronto Treating Yourself Expo in 2011 and 3rd Hybrid at the 2011 High Times Cannabis Cup. ","Serious Seeds reports AK-47 grows to medium height with few leaves and produces fat, dense clusters of large, resin-frosty colas in a 56-63 day flowering period. Its THC content has been tested as high as 21.5%, and the strain reportedly emits a strong odor during growth. 

The breeder reports the strain is easy to grow, both indoors and out, responds well to hydroponic systems, and reaches maturity around October 15 under natural light. Feminized plants may require an extra week of flowering, and may grow shorter than non-feminized plants.
",Serious Seeds,,,13.0,20.0,0.0,1.0,2.0,True,https://images.weedmaps.com/strains/000/000/011/avatar/original/1548286834-170311F_44924_Ak47_1_TF.jpg,https://images.weedmaps.com/strains/000/000/011/hero/original/1581448919-Ak-74_DL.jpg,"['AK 47', 'AK47']","[{'id': '69b03eea-8b05-4d77-83b3-d796b7b0525e', 'type': 'tag', 'name': 'Relaxed'}, {'id': '19f7ac7b-ffb0-4009-b2d0-a493efaa7dd5', 'type': 'tag', 'name': 'Creative'}, {'id': '19823980-34c1-4689-92e3-5ef7866c1b76', 'type': 'tag', 'name': 'Focused'}]","[{'id': 'da04d5f5-0601-4ebc-a2ef-cd23a944c537', 'type': 'tag', 'name': 'Ammonia'}, {'id': 'fef24c0b-58cb-49c1-b491-a3fe7c8ce4fd', 'type': 'tag', 'name': 'Chestnut'}, {'id': 'e5c1d481-0c53-4f89-8354-d8bb71bab322', 'type': 'tag', 'name': 'Diesel'}]","['Relaxed', 'Creative', 'Focused']","['Ammonia', 'Chestnut', 'Diesel']",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Alaskan Thunder Fuck,alaskan-thunder-fuck,hybrid,"Alaskan Thunder Fuck (ATF) was originally cultivated in Matanuska Valley, Alaska. Sources are conflicted about the genetic origin of this strain, but most seem to agree it began as a cross between Russian Ruderalls and an unknown type of Northern California Sativa, later to be crossed again with Afghani Landrace in the 1970s. 

The initial nose scent of this strain may be off-putting to some as its terpene profile is fairly unique. Mixing sweet fruitiness (banana and orange) with an earthy skunk (pine, diesel), this is a strain more suitable for a developed palate. Fans of Jack Herrer may enjoy the classic fresh lemony-pine notes of ATF.  

Because of its creativity-inducing effects, ATF is a great strain for those who wish to consume while still being able to concentrate. Too, many say this strain lacks the typical crash that comes with a potent sativa. Since ATF is known for its intensely cerebral head high, those prone to sensitivity may want to take a conservative first puff or two and see how it affects them. 

Fun fact: this strain shares the name of a popular drag queen known for her high-energy performances.","True to its name and heritage, ATF produces a better harvest when grown in an outdoor, colder climate. Growing outdoors produces tall plants that should be harvested by October. If grown outdoors, yields can be up to 32 oz per plant. If growing indoors, flowering occurs in 8-9 weeks.",,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/012/avatar/original/1563911227-180208_40024_ATF_SAF_1.jpg,https://images.weedmaps.com/strains/000/000/012/hero/original/1563911227-180208_40024_ATF_SAF_1.jpg,[],"[{'id': '69b03eea-8b05-4d77-83b3-d796b7b0525e', 'type': 'tag', 'name': 'Relaxed'}, {'id': '19f7ac7b-ffb0-4009-b2d0-a493efaa7dd5', 'type': 'tag', 'name': 'Creative'}, {'id': '7be809dd-648e-4f9c-af7f-ffc70a079066', 'type': 'tag', 'name': 'Euphoric'}]","[{'id': '725787f5-ef95-4a71-9c39-cb5a345ff318', 'type': 'tag', 'name': 'Berry'}, {'id': '736aad9c-4728-437d-b599-24d8a6c3fb9d', 'type': 'tag', 'name': 'Citrus'}, {'id': '7f7c4304-e131-4ddb-b50a-196bbadce83f', 'type': 'tag', 'name': 'Flowery'}]","['Relaxed', 'Creative', 'Euphoric']","['Berry', 'Citrus', 'Flowery']",0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Alien Cookies,alien-cookies,hybrid,"Alien Cookies is a cross between Aliendawg and GSC (formerly Girl Scout Cookies), reportedly originated by the cannabis breeder Jaws Genetics. Although this Alien Cookies cultivar doesn’t appear to be readily available in seed or clone form, the strain is said to have a pungent, earthy, sweet vanilla flavor profile and heavy trichome production. Twisty Treat Seeds also made an Alien Cookies with different genetics than the Jaws Genetics version, but they also seem to have discontinued that strain.

The balanced hybrid from Jaws is reportedly moderately difficult to grow, as these tall and lanky plants typically require support, according to online sources. The flowering time for this high-yielderis said to happen around eight to nine weeks.",,Jaws Genetics,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/912/avatar/original/1569451436-180129F_43838_Alien_Cookies_1.jpg,https://images.weedmaps.com/strains/000/000/912/hero/original/1581016676-AlienCookies.jpg,[],"[{'id': '8769e57c-6dac-42a8-9a67-36cca36cc0dc', 'type': 'tag', 'name': 'Giggly'}, {'id': '26cb0214-8165-42eb-8941-9718b9a5680e', 'type': 'tag', 'name': 'Happy'}, {'id': '19823980-34c1-4689-92e3-5ef7866c1b76', 'type': 'tag', 'name': 'Focused'}]","[{'id': '725787f5-ef95-4a71-9c39-cb5a345ff318', 'type': 'tag', 'name': 'Berry'}, {'id': 'b612923d-d473-4fe6-84af-9c1bc435e957', 'type': 'tag', 'name': 'Blueberry'}, {'id': '15eaa9a0-5b9d-485a-bea3-c55b0705e693', 'type': 'tag', 'name': 'Apple'}]","['Giggly', 'Happy', 'Focused']","['Berry', 'Blueberry', 'Apple']",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Alien Dawg,alien-dawg,indica,"Alien Dawg is a cross of Chemdawg and Alien Technology created by team at The Cali Connection. It has a sweet, spicy, woodsy taste and a strong aroma of sweet berries with an earthy background. The strain has an average of 20% THC and less than 2% CBD, according to lab tests obtained by Pacific Seed Bank. Alien Dawg is one of The Cali Connections’ award-winning genetics, clinching second place in Best Indica at High Times Medical Cup in Detroit in 2014. 
Alien Dawg features wide, short fan leaves characteristic of Indica genetics. The cultivar grows easily indoors or outside, where it reaches average heights and is ready to harvest in about eight weeks. Pacific Seed Bank says this strain produces large yields.
",,The Cali Connection,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/original/image_missing.jpg,https://images.weedmaps.com/original/image_missing.jpg,[],"[{'id': '79b2d842-1197-448e-b74a-41fd13c2cb27', 'type': 'tag', 'name': 'Sleepy'}, {'id': '7be809dd-648e-4f9c-af7f-ffc70a079066', 'type': 'tag', 'name': 'Euphoric'}, {'id': '19823980-34c1-4689-92e3-5ef7866c1b76', 'type': 'tag', 'name': 'Focused'}]","[{'id': 'a289881c-cf93-4f0e-b62b-25b58ed73a93', 'type': 'tag', 'name': 'Lemon'}, {'id': '7d43d72f-ac85-48b2-a8b8-c092c1038bc5', 'type': 'tag', 'name': 'Earthy'}, {'id': '7f7c4304-e131-4ddb-b50a-196bbadce83f', 'type': 'tag', 'name': 'Flowery'}]","['Sleepy', 'Euphoric', 'Focused']","['Lemon', 'Earthy', 'Flowery']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
Alien Kush,alien-kush,hybrid,"Also known as Purple Alien Kush, this strain is a cross of Las Vegas Purple Kush and either Alien Dawg or Alien Tech, depending on which origin story you believe. Some say it’s a product of The Cali Connection, but their website says Alien Kush was created by Obsol33te and then released under the Cali Connection label. Some say it’s a creation of Alien Genetics. Regardless, it’s a Kush-y California native with green buds that smell floral and sweet, while tasting slightly spicy, according to reports online.

Alien Kush is supposedly easy to grow, even for novices, indoors or outdoors, with a medium yield and eight-to-nine weeks flowering time. Indoor cultivation may result in higher yields.
",,,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/735/avatar/original/1566583743-180122_12030_AlienKush_1.jpg,https://images.weedmaps.com/strains/000/000/735/hero/original/1585593550-AlienKush_Willard_Strain_BR.jpg,[],"[{'id': '19f7ac7b-ffb0-4009-b2d0-a493efaa7dd5', 'type': 'tag', 'name': 'Creative'}, {'id': '26cb0214-8165-42eb-8941-9718b9a5680e', 'type': 'tag', 'name': 'Happy'}, {'id': '19823980-34c1-4689-92e3-5ef7866c1b76', 'type': 'tag', 'name': 'Focused'}]","[{'id': '15eaa9a0-5b9d-485a-bea3-c55b0705e693', 'type': 'tag', 'name': 'Apple'}, {'id': 'd927fcde-b8ff-48d3-995f-c16cbdace3c1', 'type': 'tag', 'name': 'Chemical'}, {'id': '7f7c4304-e131-4ddb-b50a-196bbadce83f', 'type': 'tag', 'name': 'Flowery'}]","['Creative', 'Happy', 'Focused']","['Apple', 'Chemical', 'Flowery']",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
Alien OG,alien-og,hybrid,"Alien OG is a hybrid strain originally bred by Obsol33te and is currently available from West Coast seed bank Cali Connection. 

The strain is an F1 Hybrid of an Alien Kush male from breeder Obsol33te crossed with a Tahoe OG female. 

Users should expect a lemon/Kush flavor and medium yields with a 60-65 day flowering period. Some phenotypes reportedly flower quickly, within 58 days. 

Testing from Phylos Bioscience displays a moderate level of genetic variation in the strain. 

Both regular and feminized seeds are available from Cali Connection. 
",,"Phylos Bioscience, Obsol33te, Cali Connection ",,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/013/avatar/original/1548953008-171009_44223_AlienOG_1__1_.jpg,https://images.weedmaps.com/strains/000/000/013/hero/original/1581016710-AlienOG.jpg,[],"[{'id': '69b03eea-8b05-4d77-83b3-d796b7b0525e', 'type': 'tag', 'name': 'Relaxed'}, {'id': '8769e57c-6dac-42a8-9a67-36cca36cc0dc', 'type': 'tag', 'name': 'Giggly'}, {'id': '19823980-34c1-4689-92e3-5ef7866c1b76', 'type': 'tag', 'name': 'Focused'}]","[{'id': '736aad9c-4728-437d-b599-24d8a6c3fb9d', 'type': 'tag', 'name': 'Citrus'}, {'id': 'ae83cca8-173f-4c2e-8739-5781e1f45847', 'type': 'tag', 'name': 'Pungent'}, {'id': '7d43d72f-ac85-48b2-a8b8-c092c1038bc5', 'type': 'tag', 'name': 'Earthy'}]","['Relaxed', 'Giggly', 'Focused']","['Citrus', 'Pungent', 'Earthy']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
Alien Rock Candy,alien-rock-candy,hybrid,"Bred by Alien Genetics, Alien Rock Candy is a cross between Sour Dubble and Tahoe Alien. 

The strain was produced by crossing a female Sour Dubble from B.O.G. seeds with one of the breeder’s Tahoe Alien male plants. The result is a reportedly fast-vegetating, sour, lemon-lime, candy-flavored bud.

The strain is easy to grow both indoors and outdoors, and produces medium-heavy yields in a 56-day flowering cycle.",,Alien Genetics,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/014/avatar/original/1560552437-180102_36425_AlienRockCandy_1.jpg,https://images.weedmaps.com/strains/000/000/014/hero/original/1583291658-AlienRockCandy.jpg,[],"[{'id': '69b03eea-8b05-4d77-83b3-d796b7b0525e', 'type': 'tag', 'name': 'Relaxed'}, {'id': '134d74f7-944e-4bd6-9108-e8f87d03ec90', 'type': 'tag', 'name': 'Energetic'}, {'id': '26cb0214-8165-42eb-8941-9718b9a5680e', 'type': 'tag', 'name': 'Happy'}]","[{'id': 'a289881c-cf93-4f0e-b62b-25b58ed73a93', 'type': 'tag', 'name': 'Lemon'}, {'id': '86bf2bdb-50ae-4c2e-ac4a-24410f478763', 'type': 'tag', 'name': 'Cheese'}, {'id': '14fddaf3-5d91-46b1-9d84-f48f7e6496c4', 'type': 'tag', 'name': 'Grapefruit'}]","['Relaxed', 'Energetic', 'Happy']","['Lemon', 'Cheese', 'Grapefruit']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
Amnesia,amnesia,hybrid,"Amnesia’s story began in California, where breeder David Paul Watson -- better known as Sam the Skunkman -- reportedly crossed Bubble Gum, (a Netherlands strain from Adam at TH Seeds and Cerebral Seeds’ Simon and Tony,) with Super Silver Haze, a Sativa-dominant hybrid from Amsterdam’s Green House Seed Company. 

He took the resulting strain, Amnesia, to Amsterdam for further cultivation. 

Amnesia reportedly grows both indoors and outdoors. It exhibits Sativa-like growth characteristics, and flowers within 80 days. ",,Dave 'Sam the Skunkman' Watson,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/015/avatar/original/1553023052-180224F_34027_Amnesia_1.jpg,https://images.weedmaps.com/strains/000/000/015/hero/original/1585701871-Amnesia.jpg,[],"[{'id': '69b03eea-8b05-4d77-83b3-d796b7b0525e', 'type': 'tag', 'name': 'Relaxed'}, {'id': '79b2d842-1197-448e-b74a-41fd13c2cb27', 'type': 'tag', 'name': 'Sleepy'}, {'id': '532eb8d6-ccfa-4ca8-95f4-4b9386ee9575', 'type': 'tag', 'name': 'Hungry'}]","[{'id': '736aad9c-4728-437d-b599-24d8a6c3fb9d', 'type': 'tag', 'name': 'Citrus'}, {'id': '7d43d72f-ac85-48b2-a8b8-c092c1038bc5', 'type': 'tag', 'name': 'Earthy'}, {'id': 'e8b3b8e1-57f2-4472-9031-222ef540d0fb', 'type': 'tag', 'name': 'Sage'}]","['Relaxed', 'Sleepy', 'Hungry']","['Citrus', 'Earthy', 'Sage']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
